stock_id,period_type,period,revenue,revenue_yoy,eps,eps_yoy,roe,announce_date
2748,quarterly,2026-Q1,,,0.94,,7.485503426462836,
2753,quarterly,2025-Q4,,,12.841726618705035,,22.51798561151079,
2753,quarterly,2026-Q1,,,3.56,,25.24942440521873,
2762,quarterly,2025-Q4,,,3.740272373540857,,14.105058365758754,
2762,quarterly,2026-Q1,,,2.01,,21.706398996235883,
2801,quarterly,2025-Q4,,,1.5095729013254786,,8.026509572901325,
2801,quarterly,2026-Q1,,,0.44,,8.31353919239905,
2812,quarterly,2025-Q4,,,1.4996203492786635,,9.870918754745636,
2812,quarterly,2026-Q1,,,0.4,,9.950657894736842,
2816,quarterly,2025-Q4,,,4.661538461538462,,12.923076923076923,
2816,quarterly,2026-Q1,,,1.78,,16.53225806451613,
2820,quarterly,2025-Q4,,,1.3402061855670102,,6.5027755749405225,
2820,quarterly,2026-Q1,,,0.48,,7.279344858962694,
2832,quarterly,2025-Q4,,,4.9,,10.454545454545451,
2832,quarterly,2026-Q1,,,1.64,,10.78717201166181,
2834,quarterly,2025-Q4,,,1.2598116169544742,,8.320251177394034,
2834,quarterly,2026-Q1,,,0.35,,8.512396694214877,
2836,quarterly,2025-Q4,,,0.68,,4.8,
2836,quarterly,2026-Q1,,,0.2,,5.163727959697733,
2838,quarterly,2025-Q4,,,1.3397606382978724,,7.11436170212766,
2838,quarterly,2026-Q1,,,0.35,,7.590529247910864,
2845,quarterly,2025-Q4,,,0.8600999286224126,,5.995717344753746,
2845,quarterly,2026-Q1,,,0.25,,6.0382916053019144,
2849,quarterly,2025-Q4,,,0.7897897897897899,,4.2642642642642645,
2849,quarterly,2026-Q1,,,0.26,,4.614370468029004,
2850,quarterly,2025-Q4,,,12.280701754385964,,18.74422899353647,
2850,quarterly,2026-Q1,,,3.99,,20.2258726899384,
2851,quarterly,2025-Q4,,,3.661504424778762,,13.49557522123894,
2851,quarterly,2026-Q1,,,2.3,,17.541229385307346,
2852,quarterly,2025-Q4,,,2.920847268673356,,9.587513935340022,
2852,quarterly,2026-Q1,,,1.0,,9.862385321100916,
2855,quarterly,2025-Q4,,,3.0007204610951006,,12.247838616714697,
2855,quarterly,2026-Q1,,,1.43,,17.19101123595506,
2867,quarterly,2025-Q4,,,0.1999999999999999,,2.9274611398963724,
2867,quarterly,2026-Q1,,,-0.03,,1.055889313671946,
2880,quarterly,2025-Q4,,,1.9003579952267302,,11.217183770883054,
2881,quarterly,2025-Q4,,,7.752442996742672,,12.29641693811075,
2882,quarterly,2025-Q4,,,6.6092943201376935,,11.53184165232358,
2883,quarterly,2025-Q4,,,1.6198786039453719,,9.180576631259484,
2884,quarterly,2025-Q4,,,2.120505992010653,,12.583222370173102,
2884,quarterly,2026-Q1,,,0.62,,12.491325468424707,
2885,quarterly,2025-Q4,,,2.7396569122098886,,10.746720484359232,
2886,quarterly,2025-Q4,,,2.359785202863961,,8.949880668257755,
2887,quarterly,2025-Q4,,,1.4203513022410659,,7.692307692307692,
2889,quarterly,2025-Q4,,,0.6298701298701299,,4.978354978354978,
2890,quarterly,2025-Q4,,,1.8303843807199511,,10.372178157413057,
2891,quarterly,2025-Q4,,,4.0,,15.547445255474452,
2892,quarterly,2025-Q4,,,1.8705270006506183,,9.173715029277814,
2897,quarterly,2025-Q4,,,0.5998817966903073,,4.1371158392434975,
2897,quarterly,2026-Q1,,,0.28,,4.6479835953520166,
2901,quarterly,2025-Q4,,,0.3799807197943444,,3.133033419023136,
2901,quarterly,2026-Q1,,,0.11,,3.356313497822932,
2903,quarterly,2025-Q4,,,1.5596650383810189,,7.048150732728541,
2903,quarterly,2026-Q1,,,0.39,,7.274063188831742,
2904,quarterly,2025-Q4,,,0.979708306911858,,5.897273303741282,
2904,quarterly,2026-Q1,,,-0.09,,3.6630036630036633,
2905,quarterly,2025-Q4,,,0.7200647249190939,,4.800431499460625,
2905,quarterly,2026-Q1,,,0.03,,2.2349025202092245,
2906,quarterly,2025-Q4,,,0.4700690713737529,,2.954719877206448,
2906,quarterly,2026-Q1,,,0.07,,2.8037383177570088,
2908,quarterly,2025-Q4,,,0.2299999999999999,,1.6777777777777776,
2908,quarterly,2026-Q1,,,0.32,,2.947368421052632,
2910,quarterly,2025-Q4,,,1.229817007534984,,7.8040904198062435,
2910,quarterly,2026-Q1,,,0.29,,8.095781071835804,
2911,quarterly,2025-Q4,,,2.14957264957265,,29.059829059829067,
2911,quarterly,2026-Q1,,,0.66,,27.741935483870968,
2912,quarterly,2025-Q4,,,10.779595765158806,,26.32338787295476,
2912,quarterly,2026-Q1,,,2.97,,24.513618677042803,
2913,quarterly,2026-Q1,,,-0.04,,,
2915,quarterly,2025-Q4,,,9.07643312101911,,9.341825902335458,
2915,quarterly,2026-Q1,,,2.59,,7.854406130268197,
2923,quarterly,2026-Q1,,,0.02,,,
2929,quarterly,2026-Q1,,,-0.22,,,
2939,quarterly,2026-Q1,,,-0.3,,,
2945,quarterly,2025-Q4,,,2.1398747390396657,,7.254697286012525,
2945,quarterly,2026-Q1,,,0.54,,7.912457912457911,
3002,quarterly,2025-Q4,,,0.3599749582637729,,2.858931552587646,
3002,quarterly,2026-Q1,,,-0.01,,2.632095855431153,
3003,quarterly,2025-Q4,,,0.9899383317104836,,2.369360597208699,
3003,quarterly,2026-Q1,,,0.47,,2.447791852105443,
3004,quarterly,2026-Q1,,,1.92,,9.433962264150944,
3005,quarterly,2025-Q4,,,8.400974025974026,,20.0487012987013,
3005,quarterly,2026-Q1,,,1.74,,21.68576104746317,
3006,quarterly,2026-Q1,,,7.22,,18.324432576769027,
3008,quarterly,2026-Q1,,,46.63,,11.343719571567675,
3010,quarterly,2025-Q4,,,8.837525492861998,,9.58531611148878,
3010,quarterly,2026-Q1,,,2.47,,10.277569392348086,
3011,quarterly,2026-Q1,,,-0.73,,,
3013,quarterly,2025-Q4,,,4.030460624071322,,15.898959881129274,
3013,quarterly,2026-Q1,,,1.37,,17.02031602708804,
3014,quarterly,2025-Q4,,,9.228070175438596,,21.684210526315788,
3014,quarterly,2026-Q1,,,2.85,,24.778156996587033,
3015,quarterly,2026-Q1,,,0.37,,3.2284768211920536,
3016,quarterly,2025-Q4,,,0.0699998818567394,,0.4087756813912551,
3016,quarterly,2026-Q1,,,0.35,,2.415690909762494,
3017,quarterly,2025-Q4,,,48.92127176381529,,43.01665404996215,
3017,quarterly,2026-Q1,,,20.17,,52.9040404040404,
3018,quarterly,2026-Q1,,,-0.67,,,
3019,quarterly,2026-Q1,,,1.05,,13.392440503966405,
3021,quarterly,2025-Q4,,,0.329995913363302,,1.9615856150388231,
3021,quarterly,2026-Q1,,,0.19,,3.514158990105767,
3022,quarterly,2025-Q4,,,4.630872483221476,,7.315436241610739,
3022,quarterly,2026-Q1,,,0.96,,5.430809399477808,
3023,quarterly,2026-Q1,,,3.6,,17.50651607298002,
3024,quarterly,2025-Q4,,,0.2800153433064825,,2.589182968929805,
3024,quarterly,2026-Q1,,,0.02,,0.8241480432804125,
3025,quarterly,2025-Q4,,,3.450586264656616,,22.110552763819094,
3025,quarterly,2026-Q1,,,0.6,,24.66666666666667,
3026,quarterly,2025-Q4,,,6.579295737357691,,10.749271908922424,
3026,quarterly,2026-Q1,,,2.86,,13.295920569825167,
3027,quarterly,2026-Q1,,,0.05,,,
3028,quarterly,2025-Q4,,,3.149473684210526,,11.873684210526314,
3028,quarterly,2026-Q1,,,3.05,,19.005663939584643,
3029,quarterly,2025-Q4,,,6.518946692357097,,18.946692357096985,
3029,quarterly,2026-Q1,,,1.77,,22.41256245538901,
3030,quarterly,2025-Q4,,,10.49022098044196,,25.806451612903224,
3030,quarterly,2026-Q1,,,3.5,,26.08176663682483,
3031,quarterly,2025-Q4,,,1.0899036746343205,,6.457367106671423,
3031,quarterly,2026-Q1,,,0.13,,6.826206355433505,
3032,quarterly,2026-Q1,,,0.85,,,
3033,quarterly,2025-Q4,,,1.799719887955182,,8.0765639589169,
3033,quarterly,2026-Q1,,,1.52,,11.93304535637149,
3034,quarterly,2025-Q4,,,26.875808538163,,24.1267787839586,
3034,quarterly,2026-Q1,,,6.19,,20.625962031811184,
3035,quarterly,2025-Q4,,,2.809965237543453,,5.6054461181923525,
3035,quarterly,2026-Q1,,,0.4,,3.5846483537892078,
3036,quarterly,2025-Q4,,,9.679144385026738,,11.515151515151516,
3036,quarterly,2026-Q1,,,5.32,,15.837346174424823,
3037,quarterly,2026-Q1,,,3.28,,9.525,
3038,quarterly,2025-Q4,,,1.1100196463654226,,6.335952848722988,
3038,quarterly,2026-Q1,,,0.37,,5.832983634074696,
3040,quarterly,2025-Q4,,,0.3099893891162649,,1.3187812642110048,
3040,quarterly,2026-Q1,,,0.04,,,
3041,quarterly,2026-Q1,,,-0.48,,,
3042,quarterly,2025-Q4,,,5.309894889452701,,11.344690105110548,
3042,quarterly,2026-Q1,,,1.32,,11.76470588235294,
3043,quarterly,2026-Q1,,,0.05,,,
3044,quarterly,2025-Q4,,,19.44768572539868,,18.903150525087515,
3044,quarterly,2026-Q1,,,5.61,,18.560772268538837,
3045,quarterly,2025-Q4,,,4.770017035775128,,16.73764906303237,
3045,quarterly,2026-Q1,,,1.37,,16.392733564013838,
3046,quarterly,2025-Q4,,,4.009181331293037,,18.898240244835502,
3046,quarterly,2026-Q1,,,1.2,,20.819935691318328,
3047,quarterly,2026-Q1,,,-0.1,,,
3048,quarterly,2025-Q4,,,2.010287183883412,,9.687098156879555,
3048,quarterly,2026-Q1,,,1.22,,12.857836001940806,
3049,quarterly,2026-Q1,,,-0.04,,,
3050,quarterly,2025-Q4,,,0.04,,0.2534979423868313,
3050,quarterly,2026-Q1,,,-0.07,,,
3051,quarterly,2025-Q4,,,1.0200078462142017,,6.786975284425265,
3051,quarterly,2026-Q1,,,0.45,,6.672192291753006,
3052,quarterly,2025-Q4,,,1.1003070624360287,,6.345957011258956,
3052,quarterly,2026-Q1,,,0.19,,5.490549054905491,
3054,quarterly,2026-Q1,,,1.41,,20.38345105953582,
3055,quarterly,2026-Q1,,,-0.15,,,
3056,quarterly,2025-Q4,,,1.07032457496136,,5.873261205564143,
3056,quarterly,2026-Q1,,,0.01,,,
3057,quarterly,2026-Q1,,,0.02,,,
3058,quarterly,2026-Q1,,,-0.19,,,
3059,quarterly,2025-Q4,,,1.2300857843137254,,3.768382352941176,
3059,quarterly,2026-Q1,,,0.26,,3.7870159453302956,
3060,quarterly,2026-Q1,,,0.33,,,
3062,quarterly,2025-Q4,,,0.6799899446958271,,5.178481649069885,
3062,quarterly,2026-Q1,,,-0.54,,,
3090,quarterly,2025-Q4,,,4.359504132231405,,9.090909090909092,
3090,quarterly,2026-Q1,,,1.7,,7.8494972429451835,
3092,quarterly,2026-Q1,,,-0.95,,,
3094,quarterly,2025-Q4,,,0.2399971214738054,,1.9430051813471505,
3094,quarterly,2026-Q1,,,0.07,,2.137015892609165,
3130,quarterly,2025-Q4,,,14.711729622266402,,28.49569251159709,
3130,quarterly,2026-Q1,,,3.57,,27.43362831858407,
3135,quarterly,2025-Q4,,,5.779642663779102,,21.00703844071468,
3135,quarterly,2026-Q1,,,10.76,,38.926630434782616,
3138,quarterly,2025-Q4,,,1.5300285986653954,,3.689227836034318,
3138,quarterly,2026-Q1,,,-0.02,,3.2218442932728646,
3149,quarterly,2026-Q1,,,-0.37,,,
3150,quarterly,2026-Q1,,,-0.02,,,
3164,quarterly,2025-Q4,,,0.6598793363499246,,4.260935143288084,
3164,quarterly,2026-Q1,,,0.05,,3.476923076923076,
3167,quarterly,2025-Q4,,,8.099754875839285,,20.942129382926574,
3167,quarterly,2026-Q1,,,3.19,,25.37055691466398,
3168,quarterly,2025-Q4,,,2.659698025551684,,11.265969802555167,
3168,quarterly,2026-Q1,,,0.6,,12.52941176470588,
3189,quarterly,2025-Q4,,,3.4900556275241943,,4.8693134191876855,
3189,quarterly,2026-Q1,,,1.17,,4.337434094903339,
3209,quarterly,2025-Q4,,,3.009478672985782,,13.412322274881516,
3209,quarterly,2026-Q1,,,1.52,,16.11165523996082,
3229,quarterly,2026-Q1,,,0.55,,0.5061058344640434,
3231,quarterly,2025-Q4,,,8.617647058823529,,15.411764705882351,
3231,quarterly,2026-Q1,,,3.06,,16.70345842531273,
3257,quarterly,2025-Q4,,,3.41991341991342,,15.460729746444033,
3257,quarterly,2026-Q1,,,0.19,,15.041322314049586,
3266,quarterly,2025-Q4,,,0.580110497237569,,3.2299192520186994,
3266,quarterly,2026-Q1,,,0.12,,3.5330261136712746,
3296,quarterly,2025-Q4,,,0.6099656357388316,,4.696449026345933,
3296,quarterly,2026-Q1,,,-0.37,,1.0000000000000002,
3305,quarterly,2025-Q4,,,3.000233481204764,,7.378006070511324,
3305,quarterly,2026-Q1,,,1.73,,8.240476807463073,
3308,quarterly,2025-Q4,,,0.6799095607235142,,3.649870801033591,
3308,quarterly,2026-Q1,,,0.01,,0.6354886475814413,
3311,quarterly,2026-Q1,,,0.5,,4.189255791030065,
3312,quarterly,2025-Q4,,,1.5801427644386763,,7.397793640493186,
3312,quarterly,2026-Q1,,,1.03,,7.395382395382395,
3321,quarterly,2026-Q1,,,-0.69,,,
3338,quarterly,2025-Q4,,,1.800048065368902,,7.882720499879836,
3338,quarterly,2026-Q1,,,0.27,,6.211296678551323,
3346,quarterly,2025-Q4,,,0.1099972152603731,,0.368978000556948,
3346,quarterly,2026-Q1,,,-0.67,,,
3356,quarterly,2025-Q4,,,6.212278876170656,,19.979188345473467,
3356,quarterly,2026-Q1,,,2.21,,30.313014827018126,
3376,quarterly,2025-Q4,,,1.6299918500407498,,1.858190709046455,
3376,quarterly,2026-Q1,,,0.15,,0.7643691472816916,
3380,quarterly,2026-Q1,,,0.1,,,
3406,quarterly,2025-Q4,,,32.83113622096673,,13.93596986817326,
3406,quarterly,2026-Q1,,,7.9,,14.244851258581233,
3413,quarterly,2025-Q4,,,21.244209133024487,,14.096624751819986,
3413,quarterly,2026-Q1,,,4.28,,13.076474022183305,
3416,quarterly,2026-Q1,,,1.8,,18.110918544194107,
3419,quarterly,2026-Q1,,,-0.32,,,
3432,quarterly,2026-Q1,,,-0.23,,,
3437,quarterly,2026-Q1,,,-0.56,,,
3443,quarterly,2026-Q1,,,12.28,,30.53997194950911,
3447,quarterly,2025-Q4,,,1.5902397980647875,,9.549852755574255,
3447,quarterly,2026-Q1,,,0.17,,9.033280507131538,
3450,quarterly,2025-Q4,,,5.0102100350058345,,14.41073512252042,
3450,quarterly,2026-Q1,,,0.69,,9.38370758891985,
3481,quarterly,2025-Q4,,,0.03,,0.1084745762711864,
3481,quarterly,2026-Q1,,,0.2,,0.3865613097606731,
3494,quarterly,2026-Q1,,,-0.29,,,
3501,quarterly,2025-Q4,,,2.9993297587131367,,5.093833780160858,
3501,quarterly,2026-Q1,,,0.15,,3.0589293747188484,
3504,quarterly,2026-Q1,,,0.05,,,
3515,quarterly,2025-Q4,,,15.283140283140284,,15.765765765765764,
3515,quarterly,2026-Q1,,,4.14,,17.375886524822697,
3518,quarterly,2026-Q1,,,2.81,,13.194909578030812,
3528,quarterly,2025-Q4,,,2.299806040454419,,7.952341368800221,
3528,quarterly,2026-Q1,,,2.83,,9.899140829286514,
3530,quarterly,2025-Q4,,,1.7401452282157674,,5.49792531120332,
3530,quarterly,2026-Q1,,,0.44,,6.315789473684212,
3532,quarterly,2025-Q4,,,1.5800269213511955,,2.4806102172937634,
3532,quarterly,2026-Q1,,,-0.18,,1.262572223411085,
3533,quarterly,2025-Q4,,,70.26096931459708,,20.447375967880703,
3533,quarterly,2026-Q1,,,21.37,,19.03887358432813,
3535,quarterly,2026-Q1,,,0.99,,2.8400000000000003,
3543,quarterly,2026-Q1,,,-0.16,,,
3545,quarterly,2026-Q1,,,0.02,,,
3550,quarterly,2026-Q1,,,0.21,,,
3557,quarterly,2025-Q4,,,0.01,,0.0341818181818181,
3557,quarterly,2026-Q1,,,0.48,,,
3563,quarterly,2026-Q1,,,4.61,,19.221325850578747,
3576,quarterly,2026-Q1,,,1.07,,5.231581473482122,
3583,quarterly,2025-Q4,,,13.819712381620484,,18.32690284110838,
3583,quarterly,2026-Q1,,,4.14,,15.519501802687644,
3588,quarterly,2025-Q4,,,0.4899845916795069,,1.7334360554699535,
3588,quarterly,2026-Q1,,,0.37,,2.0682926829268293,
3591,quarterly,2026-Q1,,,0.12,,,
3592,quarterly,2025-Q4,,,18.2437547312642,,12.036336109008328,
3592,quarterly,2026-Q1,,,3.82,,11.259541984732824,
3593,quarterly,2026-Q1,,,-0.7,,,
3596,quarterly,2025-Q4,,,12.602535421327367,,16.405667412378822,
3596,quarterly,2026-Q1,,,3.12,,17.69177608845888,
3605,quarterly,2025-Q4,,,4.040778498609824,,8.341056533827619,
3605,quarterly,2026-Q1,,,0.67,,7.100591715976333,
3607,quarterly,2025-Q4,,,0.02,,0.1388316151202749,
3607,quarterly,2026-Q1,,,0.03,,2.7898158179848322,
3617,quarterly,2025-Q4,,,14.466815809097689,,14.168530947054435,
3617,quarterly,2026-Q1,,,4.13,,14.601769911504423,
3622,quarterly,2025-Q4,,,6.086956521739131,,11.770943796394487,
3622,quarterly,2026-Q1,,,1.09,,12.108108108108109,
3645,quarterly,2025-Q4,,,1.530081300813008,,6.341463414634147,
3645,quarterly,2026-Q1,,,0.67,,7.652698863636363,
3652,quarterly,2025-Q4,,,1.3400447427293063,,5.190156599552571,
3652,quarterly,2026-Q1,,,0.4,,5.581835383159885,
3653,quarterly,2025-Q4,,,35.96000366938813,,23.107971745711403,
3653,quarterly,2026-Q1,,,9.53,,25.038691134202963,
3661,quarterly,2025-Q4,,,68.87388681413387,,13.717322608445851,
3661,quarterly,2026-Q1,,,17.55,,12.888360338932662,
3665,quarterly,2025-Q4,,,46.176579239009975,,19.30181012190617,
3665,quarterly,2026-Q1,,,11.66,,20.724247614387085,
3669,quarterly,2025-Q4,,,1.13013698630137,,3.1678082191780823,
3669,quarterly,2026-Q1,,,0.7,,5.242334322453017,
3673,quarterly,2025-Q4,,,2.7105152911604526,,2.8068705488060326,
3673,quarterly,2026-Q1,,,1.33,,3.6604774535809006,
3679,quarterly,2026-Q1,,,2.67,,11.370262390670554,
3686,quarterly,2026-Q1,,,-0.01,,,
3694,quarterly,2025-Q4,,,3.9685938615274807,,16.773733047822983,
3694,quarterly,2026-Q1,,,1.02,,16.724982505248427,
3701,quarterly,2026-Q1,,,-0.59,,,
3702,quarterly,2025-Q4,,,6.018518518518519,,12.200435729847497,
3702,quarterly,2026-Q1,,,3.3,,15.270570793180132,
3703,quarterly,2025-Q4,,,1.8,,5.304347826086957,
3703,quarterly,2026-Q1,,,0.33,,6.314699792960661,
3704,quarterly,2026-Q1,,,0.29,,3.96187071790289,
3705,quarterly,2025-Q4,,,3.3094384707287934,,10.812425328554362,
3705,quarterly,2026-Q1,,,0.89,,10.414452709883102,
3706,quarterly,2025-Q4,,,5.150564617314931,,9.97490589711418,
3706,quarterly,2026-Q1,,,1.1,,10.464355788096796,
3708,quarterly,2025-Q4,,,37.422360248447205,,24.84472049689441,
3708,quarterly,2026-Q1,,,0.13,,21.403508771929825,
3711,quarterly,2025-Q4,,,9.290657439446369,,11.712802768166087,
3711,quarterly,2026-Q1,,,3.24,,13.47412882787751,
3712,quarterly,2026-Q1,,,-1.94,,,
3714,quarterly,2026-Q1,,,-0.2,,,
3715,quarterly,2025-Q4,,,2.6400468041538683,,6.932865291794646,
3715,quarterly,2026-Q1,,,-0.74,,2.5601638504864312,
3716,quarterly,2025-Q4,,,2.049616066154755,,3.957471943295924,
3716,quarterly,2026-Q1,,,1.57,,4.852160727824109,
3717,quarterly,2025-Q4,,,0.08,,0.516591928251121,
3717,quarterly,2026-Q1,,,0.47,,0.4953141146705627,
4104,quarterly,2025-Q4,,,4.701492537313433,,8.751696065128902,
4104,quarterly,2026-Q1,,,1.12,,8.45518118245391,
4106,quarterly,2025-Q4,,,1.1998972250770812,,4.779033915724563,
4106,quarterly,2026-Q1,,,0.46,,5.845771144278608,
4108,quarterly,2026-Q1,,,-0.08,,,
4119,quarterly,2025-Q4,,,0.9000573284922607,,1.9873877317026565,
4119,quarterly,2026-Q1,,,0.17,,1.7692307692307692,
4133,quarterly,2026-Q1,,,0.28,,0.14405594405594407,
4137,quarterly,2025-Q4,,,7.128309572301426,,11.133740665308892,
4137,quarterly,2026-Q1,,,1.41,,11.61731207289294,
4142,quarterly,2026-Q1,,,-0.44,,,
4148,quarterly,2025-Q4,,,2.279367011564212,,5.599513085818624,
4148,quarterly,2026-Q1,,,0.08,,5.334190231362467,
4155,quarterly,2025-Q4,,,0.5700521878763548,,3.291850662384584,
4155,quarterly,2026-Q1,,,0.39,,4.479222881813275,
4164,quarterly,2025-Q4,,,0.9499024072869228,,2.439817826935589,
4164,quarterly,2026-Q1,,,0.13,,2.7322404371584694,
4169,quarterly,2025-Q4,,,0.32,,1.790769230769231,
4169,quarterly,2026-Q1,,,-0.45,,,
4178,quarterly,2026-Q1,,,-0.19,,,
4190,quarterly,2026-Q1,,,-0.26,,,
4306,quarterly,2025-Q4,,,0.260023818975784,,1.329892814608972,
4306,quarterly,2026-Q1,,,0.24,,1.9837943559653535,
4414,quarterly,2025-Q4,,,0.6400742115027829,,3.957946815089672,
4414,quarterly,2026-Q1,,,-1.2,,,
4426,quarterly,2026-Q1,,,-0.28,,,
4438,quarterly,2025-Q4,,,2.840208629682314,,3.7458511142721673,
4438,quarterly,2026-Q1,,,-0.04,,5.151098901098901,
4439,quarterly,2025-Q4,,,7.719021310181531,,8.760852407261249,
4439,quarterly,2026-Q1,,,2.59,,8.898678414096917,
4440,quarterly,2025-Q4,,,1.1396825396825396,,5.841269841269841,
4440,quarterly,2026-Q1,,,0.51,,8.971962616822431,
4441,quarterly,2025-Q4,,,13.61731843575419,,13.33798882681564,
4441,quarterly,2026-Q1,,,4.81,,14.783821478382148,
4526,quarterly,2025-Q4,,,1.8202764976958523,,9.575012800819252,
4526,quarterly,2026-Q1,,,-0.65,,5.477223427331887,
4532,quarterly,2025-Q4,,,2.090576395242452,,9.789569990850868,
4532,quarterly,2026-Q1,,,0.48,,8.6687306501548,
4536,quarterly,2025-Q4,,,14.921722113502934,,14.383561643835616,
4536,quarterly,2026-Q1,,,3.61,,13.339070567986234,
4540,quarterly,2026-Q1,,,-0.19,,,
4545,quarterly,2025-Q4,,,0.1700038826335348,,0.6877807976038606,
4545,quarterly,2026-Q1,,,0.21,,,
4551,quarterly,2025-Q4,,,6.040268456375839,,7.785234899328858,
4551,quarterly,2026-Q1,,,2.7,,8.57404860155892,
4552,quarterly,2025-Q4,,,2.0695020746887964,,3.838174273858921,
4552,quarterly,2026-Q1,,,0.12,,2.7993779160186625,
4555,quarterly,2025-Q4,,,0.1999999999999999,,0.490566037735849,
4555,quarterly,2026-Q1,,,0.04,,0.5550670477027918,
4557,quarterly,2026-Q1,,,0.11,,,
4560,quarterly,2025-Q4,,,3.0187873612297182,,10.333048676345005,
4560,quarterly,2026-Q1,,,0.76,,9.206081081081082,
4562,quarterly,2026-Q1,,,0.11,,,
4564,quarterly,2026-Q1,,,-0.3,,,
4566,quarterly,2025-Q4,,,1.3600661430343115,,3.0177759404712687,
4566,quarterly,2026-Q1,,,0.37,,2.036266349583829,
4569,quarterly,2025-Q4,,,4.1604384653712,,4.559043348281016,
4569,quarterly,2026-Q1,,,3.22,,5.397653194263363,
4571,quarterly,2025-Q4,,,9.588353413654618,,15.76305220883534,
4571,quarterly,2026-Q1,,,2.41,,13.864077669902914,
4572,quarterly,2025-Q4,,,3.000200682319888,,5.920128436684728,
4572,quarterly,2026-Q1,,,0.92,,5.6893995552260925,
4576,quarterly,2025-Q4,,,2.009966777408638,,5.872093023255815,
4576,quarterly,2026-Q1,,,0.96,,7.349906652255085,
4581,quarterly,2025-Q4,,,4.730983302411874,,13.079777365491651,
4581,quarterly,2026-Q1,,,0.88,,11.03565365025467,
4583,quarterly,2026-Q1,,,3.56,,9.447176277752943,
4585,quarterly,2025-Q4,,,1.2999961652030525,,1.978755224910841,
4585,quarterly,2026-Q1,,,0.65,,2.010317099074496,
4588,quarterly,2025-Q4,,,3.200636942675159,,14.808917197452228,
4588,quarterly,2026-Q1,,,0.63,,16.03206412825651,
4590,quarterly,2025-Q4,,,2.7101809152181624,,4.185881518268889,
4590,quarterly,2026-Q1,,,1.21,,3.9478201167181592,
4720,quarterly,2025-Q4,,,0.7399405887118552,,5.211990278152849,
4720,quarterly,2026-Q1,,,0.2,,4.309133489461359,
4722,quarterly,2025-Q4,,,1.969946857247572,,6.285504856148068,
4722,quarterly,2026-Q1,,,0.22,,5.53644661992327,
4736,quarterly,2025-Q4,,,15.117719950433704,,14.745972738537796,
4736,quarterly,2026-Q1,,,2.99,,18.113772455089823,
4737,quarterly,2026-Q1,,,-1.09,,,
4739,quarterly,2025-Q4,,,1.5599477295001634,,3.2015681149951,
4739,quarterly,2026-Q1,,,1.51,,6.440561836245289,
4746,quarterly,2025-Q4,,,3.6696613683483066,,5.666897028334484,
4746,quarterly,2026-Q1,,,0.16,,4.3478260869565215,
4755,quarterly,2025-Q4,,,3.6997604471652914,,7.080117114719191,
4755,quarterly,2026-Q1,,,1.01,,6.524064171122995,
4763,quarterly,2025-Q4,,,6.096681096681097,,30.303030303030308,
4763,quarterly,2026-Q1,,,1.13,,23.72670807453416,
4764,quarterly,2025-Q4,,,1.220008133387556,,4.462272172723576,
4764,quarterly,2026-Q1,,,1.03,,6.642852666541329,
4766,quarterly,2025-Q4,,,20.24922118380062,,17.70508826583593,
4766,quarterly,2026-Q1,,,6.55,,19.193639977285635,
4770,quarterly,2025-Q4,,,10.19974500637484,,9.902252443688909,
4770,quarterly,2026-Q1,,,2.52,,10.03066141042488,
4771,quarterly,2025-Q4,,,12.663906142167011,,18.633540372670808,
4771,quarterly,2026-Q1,,,3.66,,17.966573816155993,
4807,quarterly,2026-Q1,,,1.7,,6.924882629107981,
4904,quarterly,2025-Q4,,,3.8100775193798446,,14.922480620155037,
4904,quarterly,2026-Q1,,,1.03,,14.814814814814817,
4906,quarterly,2026-Q1,,,-0.32,,,
4912,quarterly,2025-Q4,,,1.919897115561272,,3.3253720374793314,
4912,quarterly,2026-Q1,,,1.35,,3.5743801652892557,
4915,quarterly,2025-Q4,,,5.579984836997725,,12.812736921910538,
4915,quarterly,2026-Q1,,,1.3,,11.420204978038067,
4916,quarterly,2025-Q4,,,1.630146881772213,,6.597640260052974,
4916,quarterly,2026-Q1,,,4.49,,19.00452488687783,
4919,quarterly,2026-Q1,,,0.02,,,
4927,quarterly,2026-Q1,,,-3.1,,,
4930,quarterly,2025-Q4,,,0.6,,1.504273504273504,
4930,quarterly,2026-Q1,,,-0.5,,,
4934,quarterly,2026-Q1,,,-0.2,,,
4935,quarterly,2025-Q4,,,1.34016973125884,,2.1570014144271568,
4935,quarterly,2026-Q1,,,0.4,,2.1978021978021975,
4938,quarterly,2025-Q4,,,5.370978332239002,,6.959947472094551,
4938,quarterly,2026-Q1,,,0.58,,5.741898806139853,
4942,quarterly,2025-Q4,,,3.059822150363784,,4.7696038803557,
4942,quarterly,2026-Q1,,,0.52,,4.647435897435897,
4943,quarterly,2026-Q1,,,-0.23,,,
4949,quarterly,2025-Q4,,,1.9000853970964984,,7.728437233134072,
4949,quarterly,2026-Q1,,,1.19,,11.00522594528128,
4952,quarterly,2025-Q4,,,1.0300522648083623,,5.313588850174216,
4952,quarterly,2026-Q1,,,0.5,,5.533244087460954,
4956,quarterly,2026-Q1,,,0.24,,,
4958,quarterly,2025-Q4,,,6.350184956843403,,5.487053020961776,
4958,quarterly,2026-Q1,,,1.33,,6.04014598540146,
4960,quarterly,2026-Q1,,,-0.27,,,
