pick_date,sid,strategy,entry_close,return_d1,return_d3,return_d5,return_d10,hit_target,stopped_out,evaluated_at
2026-05-04,3703,bias_convergence,20.55,-0.4866,1.7032,0.9732,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,3705,bias_convergence,55.1,-0.1815,0.5445,0.5445,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,3707,gap_up,68.7,6.4047,6.5502,12.3726,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,3707,volume_breakout,68.7,6.4047,6.5502,12.3726,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4105,bias_convergence,73.8,-0.4065,2.168,2.0325,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4106,bias_convergence,22.3,-0.8969,-0.4484,-0.4484,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4107,bias_convergence,115.0,0.8696,1.7391,4.7826,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4113,bb_lower_rebound,14.8,10.1351,0.3378,0.0,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4114,bias_convergence,30.75,0.6504,0.6504,1.3008,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4116,bias_convergence,40.0,-1.0,-2.0,-3.0,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4120,bias_convergence,47.4,-1.6878,-1.7932,-1.8987,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4123,bias_convergence,38.75,-1.9355,-2.0645,-1.0323,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4131,bias_convergence,35.3,1.983,0.2833,1.1331,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4133,bias_convergence,21.4,0.7009,2.5701,1.6355,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4142,bias_convergence,17.5,3.4286,2.5714,0.8571,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4153,bias_convergence,30.5,-0.9836,-1.8033,-0.4918,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4155,bias_convergence,13.15,0.3802,0.3802,-1.5209,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4155,macd_golden,13.15,0.3802,0.3802,-1.5209,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4167,bias_convergence,18.8,-0.5319,-0.266,1.5957,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4168,bias_convergence,23.4,-2.1368,-3.8462,-3.8462,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4173,bias_convergence,18.75,-1.3333,0.0,-1.6,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4175,bias_convergence,54.1,-0.5545,-0.3697,-0.9242,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4178,bb_lower_rebound,19.1,-0.2618,-0.5236,-0.5236,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4188,bias_convergence,11.8,1.2712,0.4237,-3.8136,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4192,bb_lower_rebound,20.6,-0.7282,-0.4854,1.9417,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4192,volume_breakout,20.6,-0.7282,-0.4854,1.9417,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4205,bias_convergence,74.2,-0.2695,-0.2695,-0.8086,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4417,bias_convergence,46.8,-1.0684,-1.4957,-1.0684,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4420,bias_convergence,41.1,0.9732,1.2165,1.5815,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4426,bias_convergence,8.2,-0.6098,-2.439,-2.439,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4440,bias_convergence,17.7,0.0,0.0,1.4124,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4506,bias_convergence,117.5,0.8511,0.8511,0.4255,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4527,bias_convergence,42.7,0.1171,0.5855,2.1077,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4535,bb_lower_rebound,27.65,-1.085,,-0.9042,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4535,bias_convergence,27.65,-1.085,,-0.9042,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4538,bias_convergence,18.55,-0.2695,-0.8086,-1.3477,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4543,gap_up,42.35,-3.778,-4.6045,-11.5702,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4549,bias_convergence,100.0,8.5,1.5,-0.5,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4563,gap_up,53.1,-5.838,-8.5687,-7.7213,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4563,volume_breakout,53.1,-5.838,-8.5687,-7.7213,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4564,bias_convergence,18.9,-1.8519,0.2646,-6.6138,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4571,gap_up,194.0,2.8351,1.8041,1.8041,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4571,volume_breakout,194.0,2.8351,1.8041,1.8041,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4576,gap_up,233.0,1.5021,3.8627,7.5107,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4576,volume_breakout,233.0,1.5021,3.8627,7.5107,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4580,volume_breakout,82.2,-0.8516,-0.1217,-0.9732,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4581,bias_convergence,49.75,-0.1005,2.1106,2.5126,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4585,gap_up,343.5,-0.4367,-1.7467,-0.4367,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4585,volume_breakout,343.5,-0.4367,-1.7467,-0.4367,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4590,bias_convergence,75.4,5.7029,4.7745,0.5305,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4726,bias_convergence,28.75,-0.5217,-0.6957,1.913,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4729,bias_convergence,19.5,1.0256,6.1538,4.8718,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4735,bias_convergence,30.0,0.0,0.5,1.8333,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4744,bias_convergence,32.9,-3.0395,-1.5198,0.9119,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4744,macd_golden,32.9,-3.0395,-1.5198,0.9119,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4770,gap_up,238.0,-2.3109,-3.9916,0.8403,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4770,macd_golden,238.0,-2.3109,-3.9916,0.8403,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4807,volume_breakout,22.8,-5.9211,-7.4561,3.9474,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4904,bias_convergence,94.3,1.5907,1.1665,2.0148,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4919,gap_up,162.0,1.8519,9.2593,13.5802,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4923,gap_up,36.6,2.1858,-2.7322,2.459,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4938,bias_convergence,81.3,0.246,3.69,2.583,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4950,volume_breakout,18.6,-1.0753,-9.6774,-11.0215,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4951,gap_up,130.5,0.3831,-4.9808,1.1494,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4951,volume_breakout,130.5,0.3831,-4.9808,1.1494,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,4972,bias_convergence,16.35,0.9174,0.6116,0.6116,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4995,gap_up,44.3,1.5801,-0.2257,1.8059,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,4995,volume_breakout,44.3,1.5801,-0.2257,1.8059,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5014,bias_convergence,9.56,-1.4644,-1.3598,7.2176,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5209,bias_convergence,163.0,1.5337,0.6135,1.227,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5210,volume_breakout,25.0,14.4,12.2,4.6,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5212,bias_convergence,46.75,-0.5348,-0.2139,3.2086,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5223,bias_convergence,25.15,-0.5964,-1.5905,-1.3917,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5225,bb_lower_rebound,78.0,-0.3846,-1.4103,-5.8974,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5245,bias_convergence,24.0,0.0,7.0833,4.7917,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5258,bias_convergence,47.5,2.6316,2.1053,14.3158,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5283,bb_lower_rebound,52.3,0.1912,1.3384,0.0,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5283,bias_convergence,52.3,0.1912,1.3384,0.0,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5287,bias_convergence,153.5,-1.6287,-0.6515,-2.2801,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5291,gap_up,68.7,-5.3857,2.4745,2.9112,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5301,bb_lower_rebound,9.09,-13.5314,-18.5919,-14.4114,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5310,bb_lower_rebound,22.15,1.5801,17.3815,13.3183,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5314,bb_lower_rebound,75.0,-3.8667,-1.2,-4.6667,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5328,macd_golden,25.9,0.3861,3.861,9.0734,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5340,gap_up,122.0,-2.8689,-8.6066,-10.6557,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5345,bb_lower_rebound,21.95,-3.4169,-0.9112,0.0,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5398,bias_convergence,19.8,1.0101,1.0101,0.5051,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5438,bias_convergence,19.2,2.3437,1.5625,-1.5625,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5443,gap_up,137.5,-6.1818,-11.6364,-6.9091,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5460,bias_convergence,14.85,1.0101,1.3468,1.0101,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5464,gap_up,35.9,20.7521,45.961,76.3231,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5464,volume_breakout,35.9,20.7521,45.961,76.3231,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5474,gap_up,164.5,6.6869,0.6079,-0.6079,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5474,volume_breakout,164.5,6.6869,0.6079,-0.6079,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5484,bias_convergence,38.9,1.5424,-1.0283,-1.7995,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5515,bias_convergence,39.6,-0.2525,0.0,-2.5253,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5609,bias_convergence,77.7,1.287,2.4453,2.4453,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5701,bias_convergence,3.41,-0.2933,2.0528,-0.2933,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5704,bias_convergence,21.4,1.1682,0.4673,0.0,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5706,bias_convergence,51.1,0.1957,1.5656,0.7828,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,5902,bb_lower_rebound,38.3,-0.5222,-0.7833,-1.1749,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5902,macd_golden,38.3,-0.5222,-0.7833,-1.1749,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,5903,bias_convergence,189.5,0.0,0.0,0.0,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6020,bias_convergence,19.1,0.5236,11.7801,20.1571,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6023,bias_convergence,100.0,0.5,0.0,-0.2,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6115,bias_convergence,47.55,0.2103,0.5258,0.5258,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6122,bias_convergence,49.05,0.7136,0.4077,-2.6504,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6124,bias_convergence,30.75,0.6504,0.1626,-1.9512,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6124,macd_golden,30.75,0.6504,0.1626,-1.9512,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6125,volume_breakout,58.1,1.3769,1.7212,4.475,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6126,gap_up,33.65,-0.2972,-4.9034,-1.4859,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6126,volume_breakout,33.65,-0.2972,-4.9034,-1.4859,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6141,gap_up,35.0,4.8571,4.2857,-5.0,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6146,gap_up,238.5,-7.3375,-8.805,-9.8532,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6146,volume_breakout,238.5,-7.3375,-8.805,-9.8532,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6154,bias_convergence,13.0,-0.7692,-0.3846,-1.1538,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6160,bias_convergence,15.75,-0.6349,5.0794,1.9048,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6161,bias_convergence,41.65,5.6423,6.3625,5.4022,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6164,bias_convergence,11.85,9.7046,6.7511,3.7975,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6166,gap_up,82.3,-4.4957,5.1033,12.6367,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6166,volume_breakout,82.3,-4.4957,5.1033,12.6367,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6168,gap_up,27.15,1.8416,-0.7366,-2.3941,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6174,gap_up,34.15,20.937,20.0586,15.2269,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6182,gap_up,44.1,14.7392,29.0249,27.6644,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6183,bias_convergence,92.0,-0.2174,-0.2174,0.0,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6188,bb_lower_rebound,84.8,2.3585,-1.2972,0.9434,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6188,macd_golden,84.8,2.3585,-1.2972,0.9434,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6201,bias_convergence,50.8,-0.7874,-0.5906,-1.6732,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6203,macd_golden,69.3,8.658,-0.5772,3.6075,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6203,volume_breakout,69.3,8.658,-0.5772,3.6075,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6206,gap_up,111.0,-0.4505,5.4054,17.5676,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6216,bias_convergence,24.0,0.2083,-2.2917,-1.875,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6221,bias_convergence,25.85,-0.1934,-1.7408,-6.383,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6242,bb_lower_rebound,38.4,-0.5208,,-1.8229,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6244,macd_golden,27.7,-0.5415,7.2202,6.1372,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6246,bb_lower_rebound,18.0,-3.8889,-5.8333,-10.0,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6246,gap_up,18.0,-3.8889,-5.8333,-10.0,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6246,volume_breakout,18.0,-3.8889,-5.8333,-10.0,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6257,gap_up,190.5,3.4121,11.811,11.5486,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6264,bb_lower_rebound,6.1,-0.3279,0.0,1.4754,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6264,bias_convergence,6.1,-0.3279,0.0,1.4754,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6266,bias_convergence,27.7,0.5415,0.9025,-1.6245,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6274,gap_up,1110.0,18.4685,23.4234,30.6306,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6276,bias_convergence,31.2,-2.8846,-1.9231,-5.2885,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6277,bias_convergence,70.7,0.5658,1.1315,1.5559,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6279,bias_convergence,106.0,9.434,16.9811,12.2642,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6292,bias_convergence,46.35,-0.2157,11.9741,22.9773,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6412,gap_up,89.1,1.459,-2.2447,5.0505,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6412,volume_breakout,89.1,1.459,-2.2447,5.0505,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6419,gap_up,159.0,-12.8931,-9.434,-5.3459,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6469,bias_convergence,76.7,0.6519,-0.3911,-5.6063,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6474,volume_breakout,41.25,-2.303,-3.0303,-5.697,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6491,bias_convergence,279.0,-0.1792,1.7921,2.3297,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6498,bias_convergence,90.9,8.9109,4.9505,4.4004,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6504,bias_convergence,38.9,1.0283,1.928,4.7558,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6512,bias_convergence,18.75,1.8667,2.9333,2.4,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6516,bias_convergence,60.0,0.1667,-2.5,-3.6667,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6517,macd_golden,59.8,-1.3378,-3.01,-5.8528,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6527,bb_lower_rebound,66.8,6.2874,7.485,4.7904,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6534,bias_convergence,93.4,-0.5353,3.6403,4.4968,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6538,volume_breakout,82.2,-2.6764,-3.2847,-5.2311,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6560,bias_convergence,38.0,2.1053,4.7368,2.1053,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6584,bias_convergence,672.0,5.9524,-0.4464,1.3393,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6591,bias_convergence,58.5,-1.1966,-0.5128,-3.5897,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6597,gap_up,68.6,14.1399,-0.5831,11.3703,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6597,volume_breakout,68.6,14.1399,-0.5831,11.3703,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6598,bias_convergence,22.55,0.0,0.2217,0.6652,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6598,macd_golden,22.55,0.0,0.2217,0.6652,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6606,bias_convergence,24.0,0.625,4.7917,5.0,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6612,bias_convergence,68.2,-0.8798,0.1466,-2.346,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6616,bias_convergence,9.95,0.402,0.5025,-0.7035,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6637,bias_convergence,72.1,-0.4161,-1.1096,-6.9348,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6643,gap_up,602.0,7.9734,3.1561,15.7807,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6645,bias_convergence,12.8,0.0,0.7812,1.1719,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6649,macd_golden,39.8,-0.5025,-0.7538,-1.2563,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6661,bias_convergence,18.15,-1.3774,-1.9284,-2.7548,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6666,bias_convergence,40.2,-0.2488,2.8607,3.3582,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6668,bias_convergence,34.8,4.454,9.7701,5.1724,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6670,bias_convergence,256.0,0.3906,0.9766,2.5391,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6680,macd_golden,53.0,2.8302,1.8868,2.0755,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6695,volume_breakout,50.3,0.5964,-4.2744,7.3559,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6715,gap_up,426.0,4.2254,9.6244,14.9061,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6720,bias_convergence,165.0,-3.9394,-1.2121,-0.9091,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6720,gap_up,165.0,-3.9394,-1.2121,-0.9091,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6728,bias_convergence,114.5,1.7467,0.4367,-0.4367,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6751,bias_convergence,51.8,-0.9653,-3.4749,-5.7915,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6754,bias_convergence,45.7,0.9847,-0.3282,-1.0941,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6771,bias_convergence,44.3,-0.6772,0.0,-0.9029,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6785,bb_lower_rebound,138.5,-0.361,-1.083,-3.2491,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6790,bias_convergence,40.1,-0.3741,-0.4988,-0.4988,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6794,bias_convergence,81.2,0.6158,2.3399,1.7241,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6796,macd_golden,72.0,-2.3611,-3.1944,-8.3333,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6811,gap_up,202.0,6.4356,3.9604,4.4554,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6811,volume_breakout,202.0,6.4356,3.9604,4.4554,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6823,gap_up,104.0,-7.5,-14.7115,-14.4231,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6856,gap_up,51.0,,-0.1961,-5.8824,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6872,bias_convergence,18.2,0.8242,-1.0989,0.2747,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6884,bias_convergence,34.95,-0.8584,-1.5737,-4.2918,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6885,bias_convergence,23.5,0.8511,-2.9787,-3.8298,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6885,macd_golden,23.5,0.8511,-2.9787,-3.8298,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6922,gap_up,186.5,-1.3405,-5.8981,-1.8767,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6928,bias_convergence,47.55,9.9895,7.6761,1.9979,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6933,bias_convergence,169.5,1.4749,0.59,-3.8348,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6958A,bias_convergence,18.35,0.2725,-0.2725,-0.2725,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,6965,bias_convergence,87.0,-1.6092,-1.2644,-2.069,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6969,bias_convergence,29.1,-0.8591,-1.0309,-2.0619,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6971,bias_convergence,28.95,-2.0725,1.209,-2.7634,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,6982,bias_convergence,53.5,-0.9346,-1.6822,-1.1215,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,7631,bias_convergence,126.0,0.7937,1.5873,1.9841,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,7714,bias_convergence,131.5,1.5209,0.0,-3.0418,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,7714,macd_golden,131.5,1.5209,0.0,-3.0418,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,7718,gap_up,48.4,0.9298,1.5496,1.2397,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,7721,bias_convergence,77.7,-0.6435,-5.0193,2.0592,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,7738,bias_convergence,179.0,0.838,-1.9553,-1.676,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,7757,bias_convergence,105.5,-0.4739,0.0,-0.9479,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,7765,bias_convergence,223.5,-0.4474,8.7248,11.6331,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,7795,bias_convergence,385.5,-1.5564,-1.4267,-5.5772,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,7799,bias_convergence,362.0,-2.6243,-0.1381,-7.5967,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,7805,gap_up,711.0,0.9845,0.7032,2.6723,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-04,7820,bb_lower_rebound,152.0,-5.9211,-7.2368,-3.9474,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,7822,bb_lower_rebound,1390.0,1.4388,-6.4748,-6.8345,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-04,7823,volume_breakout,90.0,-4.3333,0.6667,-1.1111,,1.0,1.0,2026-05-14T23:51:31+00:00
