stock_id,date,open,high,low,close,volume,trading_money,trading_turnover,spread
3454,2026-01-06,98.8,98.9,98.7,98.7,271460,26813382.0,299,-0.1
3454,2026-01-07,98.8,98.8,98.7,98.8,286528,28289235.0,305,0.1
3454,2026-01-08,98.8,98.8,98.7,98.8,168197,16606794.0,157,0.0
3454,2026-01-09,98.8,98.9,98.7,98.8,209411,20685134.0,213,0.0
3454,2026-01-12,98.8,98.9,98.7,98.7,282542,27911235.0,227,-0.1
3454,2026-01-13,98.8,99.3,98.7,99.0,239733,23711970.0,262,0.3
3454,2026-01-14,99.3,99.3,99.0,99.0,84342,8354468.0,126,0.0
3454,2026-01-15,98.9,99.2,98.9,99.1,77327,7660568.0,113,0.1
3454,2026-01-16,99.1,99.1,99.0,99.0,112159,11107161.0,368,-0.1
3454,2026-01-19,99.0,99.2,99.0,99.0,149104,14763308.0,177,0.0
3454,2026-01-20,99.0,99.1,98.9,99.0,187193,18531285.0,137,0.0
3454,2026-01-21,99.0,99.1,98.9,98.9,212251,21015940.0,168,-0.1
3454,2026-01-22,99.0,99.1,98.9,98.9,266519,26367455.0,174,0.0
3454,2026-01-23,98.9,99.3,98.9,99.0,207567,20568119.0,204,0.1
3454,2026-01-26,99.0,99.2,99.0,99.0,88231,8739899.0,98,0.0
3454,2026-01-27,99.0,99.1,99.0,99.1,80449,7966785.0,145,0.1
3454,2026-01-28,99.1,99.1,99.0,99.0,95421,9448838.0,116,-0.1
3454,2026-01-29,99.0,99.2,98.9,99.0,250808,24836917.0,184,0.0
3454,2026-01-30,99.1,99.1,98.9,99.1,178758,17698790.0,164,0.1
3454,2026-02-02,99.0,99.1,99.0,99.0,132579,13127227.0,162,-0.1
3454,2026-02-03,99.0,99.2,99.0,99.0,68954,6830774.0,100,0.0
3454,2026-02-04,99.1,99.2,99.0,99.0,59475,5891937.0,90,0.0
3454,2026-02-05,99.0,99.1,99.0,99.0,94428,9354003.0,103,0.0
3454,2026-02-06,99.1,99.2,99.0,99.2,135916,13464183.0,126,0.2
3454,2026-02-09,99.2,99.2,99.0,99.1,63261,6268100.0,101,-0.1
3454,2026-02-10,99.2,99.2,99.1,99.1,98891,9803402.0,77,0.0
3454,2026-02-11,99.3,99.3,99.1,99.2,109007,10815234.0,131,0.1
3454,2026-02-23,99.5,99.5,99.3,99.4,164955,16396910.0,181,0.2
3454,2026-02-24,99.6,99.7,99.3,99.4,443268,44077151.0,796,0.0
3454,2026-02-25,99.5,99.5,99.2,99.3,280230,27827970.0,501,-0.1
3454,2026-02-26,99.3,99.6,99.2,99.4,280730,27882498.0,342,0.1
3454,2026-03-02,99.4,99.5,99.3,99.5,142660,14177977.0,214,0.1
3454,2026-03-03,99.5,99.5,99.3,99.4,130423,12954386.0,154,-0.1
3454,2026-03-04,99.3,99.4,99.2,99.4,176150,17490076.0,249,0.0
3454,2026-03-05,99.3,99.4,99.3,99.3,91050,9042893.0,123,-0.1
3454,2026-03-06,99.3,99.4,99.3,99.3,94821,9419549.0,76,0.0
3454,2026-03-09,99.3,99.4,99.3,99.4,391237,38852029.0,274,0.1
3454,2026-03-10,99.4,99.4,99.3,99.3,88508,8792443.0,97,-0.1
3454,2026-03-11,99.3,99.5,99.3,99.4,167313,16624184.0,191,0.1
3454,2026-03-12,99.3,99.4,99.3,99.4,155752,15467936.0,371,0.0
3454,2026-03-13,99.3,99.5,99.3,99.4,286757,28496265.0,346,0.0
3454,2026-03-16,99.4,99.5,99.4,99.4,171355,17040126.0,257,0.0
3454,2026-03-17,99.5,99.5,99.4,99.4,303574,30176623.0,350,0.0
3454,2026-03-18,99.5,99.6,99.4,99.4,184595,18360030.0,173,0.0
