pick_date,sid,strategy,top_features,generated_at
2026-05-15,2344,general,"[{""feature"": ""holders_delta_w_zscore"", ""value"": 1.148209758808997, ""contribution"": 0.07345757634303605, ""contribution_pct"": 22.3, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 6.097305307568286, ""contribution"": 0.0595814199113664, ""contribution_pct"": 18.1, ""direction"": ""+""}, {""feature"": ""holders_pct_change_4w"", ""value"": 0.4693402553863198, ""contribution"": 0.04513733290767841, ""contribution_pct"": 13.7, ""direction"": ""+""}]",2026-05-16T22:48:14+00:00
2026-05-15,2356,general,"[{""feature"": ""holders_pct_change_4w"", ""value"": 0.18533638886544196, ""contribution"": 0.04058156865620001, ""contribution_pct"": 19.5, ""direction"": ""+""}, {""feature"": ""inst_10d"", ""value"": 129456.99500000001, ""contribution"": -0.026917646922096274, ""contribution_pct"": 12.9, ""direction"": ""-""}, {""feature"": ""inst_5d"", ""value"": 82389.739, ""contribution"": -0.026554593258625827, ""contribution_pct"": 12.7, ""direction"": ""-""}]",2026-05-16T22:48:14+00:00
2026-05-15,2388,general,"[{""feature"": ""atr_normalized"", ""value"": 6.362418345379567, ""contribution"": 0.022265322507084167, ""contribution_pct"": 20.9, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": 4.3470903156614185, ""contribution"": 0.021411545898986542, ""contribution_pct"": 20.1, ""direction"": ""+""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.014614166523046137, ""contribution_pct"": 13.7, ""direction"": ""-""}]",2026-05-16T22:48:14+00:00
2026-05-15,2408,general,"[{""feature"": ""bias_pct"", ""value"": 22.324759473787548, ""contribution"": 0.07355070352671023, ""contribution_pct"": 22.0, ""direction"": ""+""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.2676301326910527, ""contribution"": 0.07088333727811702, ""contribution_pct"": 21.2, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 7.124648063343655, ""contribution"": 0.0643663058290768, ""contribution_pct"": 19.2, ""direction"": ""+""}]",2026-05-16T22:48:14+00:00
2026-05-15,2449,general,"[{""feature"": ""atr_normalized"", ""value"": 6.368760907878293, ""contribution"": 0.0349063152462969, ""contribution_pct"": 29.2, ""direction"": ""+""}, {""feature"": ""holders_pct_change_4w"", ""value"": -0.33182158721760235, ""contribution"": 0.03342192814340469, ""contribution_pct"": 28.0, ""direction"": ""+""}, {""feature"": ""holders_delta_w_zscore"", ""value"": -2.4084948531452417, ""contribution"": 0.012965819160736048, ""contribution_pct"": 10.9, ""direction"": ""+""}]",2026-05-16T22:48:14+00:00
2026-05-15,2455,general,"[{""feature"": ""holders_pct_change_4w"", ""value"": -0.02235168574975652, ""contribution"": 0.06471995556476871, ""contribution_pct"": 35.4, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 7.16180812853603, ""contribution"": 0.026467853695740156, ""contribution_pct"": 14.5, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": 22.788635904357307, ""contribution"": 0.02302214580398121, ""contribution_pct"": 12.6, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,2596,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": -4.4351464435146415, ""contribution"": -0.05259784183649206, ""contribution_pct"": 22.1, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.840102632530769, ""contribution"": 0.04404381854766936, ""contribution_pct"": 18.5, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": 0.07737338019211415, ""contribution"": -0.037476082611238144, ""contribution_pct"": 15.7, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,2634,general,"[{""feature"": ""holders_pct_change_4w"", ""value"": -0.03403333293589784, ""contribution"": 0.05823124417884167, ""contribution_pct"": 34.4, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -0.6148579294479148, ""contribution"": -0.030047784137376212, ""contribution_pct"": 17.8, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.014311950068864264, ""contribution_pct"": 8.5, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,2643,bias_convergence,"[{""feature"": ""macd_dif"", ""value"": -0.7784581949847649, ""contribution"": 0.04819935078369666, ""contribution_pct"": 25.1, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 1.4963031240423628, ""contribution"": -0.04085266567655536, ""contribution_pct"": 21.3, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.1183186933382423, ""contribution"": -0.02931675029905207, ""contribution_pct"": 15.3, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,2718,general,"[{""feature"": ""macd_dif"", ""value"": -0.6793492137083277, ""contribution"": -0.030526981208284933, ""contribution_pct"": 26.2, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 2.4809753851309666, ""contribution"": -0.017126906568340226, ""contribution_pct"": 14.7, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.014409286008709632, ""contribution_pct"": 12.4, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,2729,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.4561236690841046, ""contribution"": -0.07132030726361284, ""contribution_pct"": 26.8, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.8082958622235257, ""contribution"": 0.057999336277694574, ""contribution_pct"": 21.8, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -1.9257045219101485, ""contribution"": 0.04648294955509441, ""contribution_pct"": 17.5, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,2752,bias_convergence,"[{""feature"": ""macd_dif"", ""value"": -5.197384997867459, ""contribution"": 0.07069479618347385, ""contribution_pct"": 33.1, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 1.3594372384219249, ""contribution"": -0.06017216352543783, ""contribution_pct"": 28.1, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.23797649548848443, ""contribution"": -0.02275776910831086, ""contribution_pct"": 10.6, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,2855,general,"[{""feature"": ""atr_normalized"", ""value"": 3.772666482171675, ""contribution"": 0.02072011241203255, ""contribution_pct"": 17.3, ""direction"": ""+""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.016702358496044463, ""contribution_pct"": 14.0, ""direction"": ""-""}, {""feature"": ""holders_pct_change_4w"", ""value"": 0.0, ""contribution"": -0.012780131826070195, ""contribution_pct"": 10.7, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,2884,general,"[{""feature"": ""macd_dif"", ""value"": -0.1838437162919888, ""contribution"": -0.03677541932898037, ""contribution_pct"": 31.5, ""direction"": ""-""}, {""feature"": ""inst_10d"", ""value"": -53351.42700000001, ""contribution"": 0.015826472363156905, ""contribution_pct"": 13.5, ""direction"": ""+""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.013250550930900393, ""contribution_pct"": 11.3, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,3062,general,"[{""feature"": ""macd_dif"", ""value"": -0.16606375410094643, ""contribution"": -0.03834344766762631, ""contribution_pct"": 23.5, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 5.5395688092672115, ""contribution"": 0.031165392432446787, ""contribution_pct"": 19.1, ""direction"": ""+""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.015384887773822084, ""contribution_pct"": 9.4, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,3066,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 6.662243846773168, ""contribution"": 0.044927986419813874, ""contribution_pct"": 28.6, ""direction"": ""+""}, {""feature"": ""bb_position"", ""value"": 0.5169546199717623, ""contribution"": 0.042525521071326074, ""contribution_pct"": 27.1, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 0.4790884371358155, ""contribution"": 0.034193841768282746, ""contribution_pct"": 21.8, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,3078,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": -4.508813889627062, ""contribution"": -0.03778079571153081, ""contribution_pct"": 20.1, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.0, ""contribution"": -0.03406709888540548, ""contribution_pct"": 18.1, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.579050819306623, ""contribution"": 0.03265262404537292, ""contribution_pct"": 17.4, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,3083,bb_lower_rebound,"[{""feature"": ""bb_position"", ""value"": 0.8093239129257938, ""contribution"": 0.07295119839953836, ""contribution_pct"": 27.1, ""direction"": ""+""}, {""feature"": ""kd_k"", ""value"": 36.2264413865709, ""contribution"": 0.05793381673482858, ""contribution_pct"": 21.5, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 1.418373968665988, ""contribution"": 0.03910877918798663, ""contribution_pct"": 14.5, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,3090,general,"[{""feature"": ""atr_normalized"", ""value"": 5.521711131417655, ""contribution"": 0.06181323615523343, ""contribution_pct"": 26.1, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": 8.12237123632498, ""contribution"": 0.045842223740374576, ""contribution_pct"": 19.4, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 29.079174620489056, ""contribution"": 0.03292126958769228, ""contribution_pct"": 13.9, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,3105,general,"[{""feature"": ""atr_normalized"", ""value"": 8.821220582967443, ""contribution"": 0.04412972541064657, ""contribution_pct"": 26.1, ""direction"": ""+""}, {""feature"": ""holders_pct_change_4w"", ""value"": -0.4760922401819984, ""contribution"": 0.030276239474994988, ""contribution_pct"": 17.9, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": 17.088386683144506, ""contribution"": 0.024291620487426665, ""contribution_pct"": 14.4, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,3152,bias_convergence,"[{""feature"": ""macd_osc"", ""value"": -1.9766621292977788, ""contribution"": 0.04400547281435763, ""contribution_pct"": 33.5, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 6.729787185549083, ""contribution"": 0.030828534140333964, ""contribution_pct"": 23.4, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": -2.381652455160254, ""contribution"": -0.02420752485488078, ""contribution_pct"": 18.4, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,3176,general,"[{""feature"": ""vol_ratio"", ""value"": 3.263888888888889, ""contribution"": 0.06721948388464927, ""contribution_pct"": 42.4, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": 0.17825500179582576, ""contribution"": -0.029563750990902568, ""contribution_pct"": 18.6, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.014602550489952506, ""contribution_pct"": 9.2, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,3207,bb_lower_rebound,"[{""feature"": ""macd_dif"", ""value"": -2.296560145092286, ""contribution"": 0.03802705474691162, ""contribution_pct"": 31.5, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": -0.32702107203094943, ""contribution"": -0.025273968590073765, ""contribution_pct"": 21.0, ""direction"": ""-""}, {""feature"": ""kd_d"", ""value"": 17.50971598904281, ""contribution"": 0.02086621943962964, ""contribution_pct"": 17.3, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,3207,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 4.543799205201723, ""contribution"": 0.052538669841816016, ""contribution_pct"": 37.7, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -2.296560145092286, ""contribution"": 0.03499337416998811, ""contribution_pct"": 25.1, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": -0.27744748315498097, ""contribution"": 0.013221345598461805, ""contribution_pct"": 9.5, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,3232,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.8128226606974402, ""contribution"": -0.041308040907382576, ""contribution_pct"": 22.8, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -3.9018177607965776, ""contribution"": -0.031841177613350494, ""contribution_pct"": 17.6, ""direction"": ""-""}, {""feature"": ""kd_d"", ""value"": 20.776658105363737, ""contribution"": -0.029508533208614296, ""contribution_pct"": 16.3, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,3268,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 5.887765432579333, ""contribution"": 0.055629637480809534, ""contribution_pct"": 42.2, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": 0.4250323447889848, ""contribution"": -0.027863493809904237, ""contribution_pct"": 21.1, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 2.0293072824156306, ""contribution"": -0.016200886913431134, ""contribution_pct"": 12.3, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,3268,general,"[{""feature"": ""vol_ratio"", ""value"": 2.0293072824156306, ""contribution"": 0.036953756781858145, ""contribution_pct"": 21.8, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": 0.4250323447889848, ""contribution"": -0.03281552589765989, ""contribution_pct"": 19.4, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 5.887765432579333, ""contribution"": 0.0275843432604036, ""contribution_pct"": 16.3, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,3272,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 5.814212009528382, ""contribution"": 0.05463109358938505, ""contribution_pct"": 30.4, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": -4.761904761904765, ""contribution"": -0.04405521471704916, ""contribution_pct"": 24.5, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": 0.24287371582304118, ""contribution"": -0.03216495962461638, ""contribution_pct"": 17.9, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,3294,general,"[{""feature"": ""vol_ratio"", ""value"": 2.3870033778349686, ""contribution"": 0.0664996621156227, ""contribution_pct"": 36.1, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -0.18764865851457557, ""contribution"": -0.020858150473866188, ""contribution_pct"": 11.3, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 4.163581618287578, ""contribution"": 0.018153423166550362, ""contribution_pct"": 9.9, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,3294,volume_breakout,"[{""feature"": ""macd_osc"", ""value"": 1.095263818373239, ""contribution"": 0.025000882666958858, ""contribution_pct"": 24.8, ""direction"": ""+""}, {""feature"": ""kd_k"", ""value"": 67.52811760424353, ""contribution"": -0.0205820685537935, ""contribution_pct"": 20.4, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": 14.393167750528876, ""contribution"": 0.020326091516435413, ""contribution_pct"": 20.1, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,3363,bias_convergence,"[{""feature"": ""macd_osc"", ""value"": -7.286808049608467, ""contribution"": 0.034026405814081034, ""contribution_pct"": 17.0, ""direction"": ""+""}, {""feature"": ""vol_ratio"", ""value"": 1.2745815421201865, ""contribution"": -0.029938603481456588, ""contribution_pct"": 14.9, ""direction"": ""-""}, {""feature"": ""holders_pct_change_4w"", ""value"": -0.10394535931833952, ""contribution"": -0.02843628124329348, ""contribution_pct"": 14.2, ""direction"": ""-""}]",2026-05-16T22:48:15+00:00
2026-05-15,3379,macd_golden,"[{""feature"": ""atr_normalized"", ""value"": 4.654900551530397, ""contribution"": 0.0768566497392028, ""contribution_pct"": 49.6, ""direction"": ""+""}, {""feature"": ""kd_k"", ""value"": 32.21270342731682, ""contribution"": -0.02287984937874462, ""contribution_pct"": 14.8, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.5491086158439913, ""contribution"": 0.017721850569270184, ""contribution_pct"": 11.4, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,3441,volume_breakout,"[{""feature"": ""bias_pct"", ""value"": 21.423205627262178, ""contribution"": -0.0621029055508941, ""contribution_pct"": 46.0, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 4.987962574630322, ""contribution"": 0.015161668667311227, ""contribution_pct"": 11.2, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": 1.646429337776551, ""contribution"": 0.012660778838289031, ""contribution_pct"": 9.4, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
2026-05-15,3481,general,"[{""feature"": ""bias_pct"", ""value"": 27.505518763796914, ""contribution"": 0.07188708862556983, ""contribution_pct"": 19.4, ""direction"": ""+""}, {""feature"": ""holders_pct_change_4w"", ""value"": 0.08440147281426387, ""contribution"": 0.06834386683727223, ""contribution_pct"": 18.5, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 6.234359951975941, ""contribution"": 0.05592375368680547, ""contribution_pct"": 15.1, ""direction"": ""+""}]",2026-05-16T22:48:15+00:00
