trade_date,universe,strategy,sid,score,rank,params_hash,payload,ml_prob,computed_at
2026-05-04,pure_stock,bb_lower_rebound,5314,,,default_v1,"{""stock_id"": ""5314"", ""name"": ""世紀*"", ""close"": 75.0, ""open"": 72.5, ""bb_lower"": 72.24488729638338, ""bb_mid"": 77.125, ""vol_ratio"": 1.0236960823160897, ""matched_at"": ""2026-05-04"", ""atr14"": 3.9275655502797306, ""target_low"": 80.8913483254196, ""target_high"": 86.7826966508392, ""stop_loss"": 69.1086516745804, ""risk_reward"": 2.0}",0.5130726505329997,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,5345,,,default_v1,"{""stock_id"": ""5345"", ""name"": ""馥鴻"", ""close"": 21.95, ""open"": 21.9, ""bb_lower"": 6.856583604765147, ""bb_mid"": 20.685, ""vol_ratio"": 1.0163044267317103, ""matched_at"": ""2026-05-04"", ""atr14"": 5.818864824736077, ""target_low"": 30.678297237104115, ""target_high"": 39.406594474208234, ""stop_loss"": 13.221702762895884, ""risk_reward"": 2.0000000000000004}",0.2519578925650252,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,5902,,,default_v1,"{""stock_id"": ""5902"", ""name"": ""德記"", ""close"": 38.3, ""open"": 37.4, ""bb_lower"": 11.509652863159673, ""bb_mid"": 34.582499999999996, ""vol_ratio"": 32.30033214492489, ""matched_at"": ""2026-05-04"", ""atr14"": 6.4894067981802905, ""target_low"": 48.03411019727044, ""target_high"": 57.76822039454087, ""stop_loss"": 28.56588980272956, ""risk_reward"": 2.0}",0.4103083586284201,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,6188,,,default_v1,"{""stock_id"": ""6188"", ""name"": ""廣明"", ""close"": 84.8, ""open"": 84.0, ""bb_lower"": 81.1795223718577, ""bb_mid"": 85.655, ""vol_ratio"": 1.0017244750751746, ""matched_at"": ""2026-05-04"", ""atr14"": 3.3532008525152657, ""target_low"": 89.82980127877289, ""target_high"": 94.8596025575458, ""stop_loss"": 79.7701987212271, ""risk_reward"": 2.0000000000000027}",0.5463336690519671,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,6242,,,default_v1,"{""stock_id"": ""6242"", ""name"": ""立康"", ""close"": 38.4, ""open"": 38.1, ""bb_lower"": 11.402696130263152, ""bb_mid"": 34.235, ""vol_ratio"": 3.0615993795158594, ""matched_at"": ""2026-05-04"", ""atr14"": 5.959852335852708, ""target_low"": 47.33977850377906, ""target_high"": 56.279557007558125, ""stop_loss"": 29.46022149622094, ""risk_reward"": 2.000000000000001}",0.4848748220039365,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,6246,,,default_v1,"{""stock_id"": ""6246"", ""name"": ""臺龍"", ""close"": 18.0, ""open"": 17.0, ""bb_lower"": 14.758863502948474, ""bb_mid"": 16.307499999999997, ""vol_ratio"": 10.75487378460921, ""matched_at"": ""2026-05-04"", ""atr14"": 0.7531671811400609, ""target_low"": 19.129750771710093, ""target_high"": 20.259501543420182, ""stop_loss"": 16.870249228289907, ""risk_reward"": 1.999999999999997}",0.3197051221405658,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,6264,,,default_v1,"{""stock_id"": ""6264"", ""name"": ""富裔"", ""close"": 6.1, ""open"": 6.05, ""bb_lower"": 5.981670962232889, ""bb_mid"": 6.2565, ""vol_ratio"": 1.4487721655896626, ""matched_at"": ""2026-05-04"", ""atr14"": 0.21574866939453005, ""target_low"": 6.4236230040917945, ""target_high"": 6.747246008183589, ""stop_loss"": 5.776376995908205, ""risk_reward"": 2.0}",0.4449913567974445,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,6527,,,default_v1,"{""stock_id"": ""6527"", ""name"": ""明達醫"", ""close"": 66.8, ""open"": 66.3, ""bb_lower"": 66.6755155095789, ""bb_mid"": 69.58500000000001, ""vol_ratio"": 1.0635488792395258, ""matched_at"": ""2026-05-04"", ""atr14"": 0.9676972300144348, ""target_low"": 68.25154584502165, ""target_high"": 69.7030916900433, ""stop_loss"": 65.34845415497834, ""risk_reward"": 1.9999999999999902}",0.655124756156137,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,6785,,,default_v1,"{""stock_id"": ""6785"", ""name"": ""昱展新藥"", ""close"": 138.5, ""open"": 137.5, ""bb_lower"": 140.98323823360747, ""bb_mid"": 162.525, ""vol_ratio"": 3.9930847033092687, ""matched_at"": ""2026-05-04"", ""atr14"": 8.36153706940738, ""target_low"": 151.04230560411108, ""target_high"": 163.58461120822213, ""stop_loss"": 125.95769439588894, ""risk_reward"": 2.0}",0.6983299345219645,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,7820,,,default_v1,"{""stock_id"": ""7820"", ""name"": ""立盈"", ""close"": 152.0, ""open"": 144.0, ""bb_lower"": 132.50310938701267, ""bb_mid"": 177.225, ""vol_ratio"": 1.216072610590058, ""matched_at"": ""2026-05-04"", ""atr14"": 15.66276938680542, ""target_low"": 175.49415408020812, ""target_high"": 198.98830816041627, ""stop_loss"": 128.50584591979188, ""risk_reward"": 2.0000000000000013}",0.4070952163233428,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,7822,,,default_v1,"{""stock_id"": ""7822"", ""name"": ""倍利科"", ""close"": 1390.0, ""open"": 1315.0, ""bb_lower"": 1181.4439574347628, ""bb_mid"": 1520.5, ""vol_ratio"": 1.4423159324532198, ""matched_at"": ""2026-05-04"", ""atr14"": 132.72659659858127, ""target_low"": 1589.089894897872, ""target_high"": 1788.1797897957438, ""stop_loss"": 1190.910105102128, ""risk_reward"": 1.999999999999999}",0.4439052061278882,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,8277,,,default_v1,"{""stock_id"": ""8277"", ""name"": ""商丞"", ""close"": 7.5, ""open"": 7.25, ""bb_lower"": 6.706587014177471, ""bb_mid"": 7.4319999999999995, ""vol_ratio"": 1.127235479491666, ""matched_at"": ""2026-05-04"", ""atr14"": 0.3979062115674204, ""target_low"": 8.09685931735113, ""target_high"": 8.693718634702261, ""stop_loss"": 6.9031406826488695, ""risk_reward"": 2.0}",0.2467189846133504,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,8367,,,default_v1,"{""stock_id"": ""8367"", ""name"": ""建新國際"", ""close"": 42.7, ""open"": 42.25, ""bb_lower"": 42.232594416262664, ""bb_mid"": 43.06, ""vol_ratio"": 1.1890255246316417, ""matched_at"": ""2026-05-04"", ""atr14"": 0.5331792451424059, ""target_low"": 43.49976886771361, ""target_high"": 44.29953773542722, ""stop_loss"": 41.90023113228639, ""risk_reward"": 2.0}",0.2205299229090888,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,8436,,,default_v1,"{""stock_id"": ""8436"", ""name"": ""大江"", ""close"": 120.0, ""open"": 119.0, ""bb_lower"": 116.75029070553582, ""bb_mid"": 122.125, ""vol_ratio"": 1.0545943493743801, ""matched_at"": ""2026-05-04"", ""atr14"": 3.0191747042049424, ""target_low"": 124.52876205630741, ""target_high"": 129.05752411261483, ""stop_loss"": 115.47123794369259, ""risk_reward"": 2.0}",0.1837948630324708,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,8443,,,default_v1,"{""stock_id"": ""8443"", ""name"": ""阿瘦"", ""close"": 11.8, ""open"": 11.65, ""bb_lower"": 11.79238639715742, ""bb_mid"": 11.985000000000001, ""vol_ratio"": 1.4118095560826838, ""matched_at"": ""2026-05-04"", ""atr14"": 0.22731467728950078, ""target_low"": 12.140972015934253, ""target_high"": 12.481944031868503, ""stop_loss"": 11.459027984065749, ""risk_reward"": 1.999999999999995}",0.3209771074777724,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,8454,,,default_v1,"{""stock_id"": ""8454"", ""name"": ""富邦媒"", ""close"": 176.0, ""open"": 172.0, ""bb_lower"": 168.13765834724725, ""bb_mid"": 176.525, ""vol_ratio"": 1.4939730507140307, ""matched_at"": ""2026-05-04"", ""atr14"": 3.98003138112627, ""target_low"": 181.9700470716894, ""target_high"": 187.94009414337881, ""stop_loss"": 170.0299529283106, ""risk_reward"": 2.0}",0.3331430403595299,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,8917,,,default_v1,"{""stock_id"": ""8917"", ""name"": ""欣泰"", ""close"": 52.8, ""open"": 51.9, ""bb_lower"": 15.775152270577205, ""bb_mid"": 47.379999999999995, ""vol_ratio"": 2.3231414868105515, ""matched_at"": ""2026-05-04"", ""atr14"": 11.550863904634879, ""target_low"": 70.12629585695231, ""target_high"": 87.45259171390464, ""stop_loss"": 35.473704143047684, ""risk_reward"": 2.000000000000001}",0.3781253277564363,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,8927,,,default_v1,"{""stock_id"": ""8927"", ""name"": ""北基"", ""close"": 21.8, ""open"": 20.0, ""bb_lower"": 21.109626617573262, ""bb_mid"": 23.085, ""vol_ratio"": 1.3401066970269884, ""matched_at"": ""2026-05-04"", ""atr14"": 0.8613541802124182, ""target_low"": 23.09203127031863, ""target_high"": 24.384062540637256, ""stop_loss"": 20.507968729681373, ""risk_reward"": 2.0}",0.3773231252681775,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,9929,,,default_v1,"{""stock_id"": ""9929"", ""name"": ""秋雨"", ""close"": 10.95, ""open"": 10.9, ""bb_lower"": 10.955236661919322, ""bb_mid"": 12.0775, ""vol_ratio"": 2.6990523493204948, ""matched_at"": ""2026-05-04"", ""atr14"": 0.6864419577036914, ""target_low"": 11.979662936555536, ""target_high"": 13.009325873111074, ""stop_loss"": 9.920337063444462, ""risk_reward"": 2.0}",0.4141158050298879,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bb_lower_rebound,9938,,,default_v1,"{""stock_id"": ""9938"", ""name"": ""百和"", ""close"": 44.9, ""open"": 44.5, ""bb_lower"": 42.89910086056876, ""bb_mid"": 44.967499999999994, ""vol_ratio"": 1.230239991093273, ""matched_at"": ""2026-05-04"", ""atr14"": 0.9068844343784289, ""target_low"": 46.260326651567645, ""target_high"": 47.620653303135285, ""stop_loss"": 43.53967334843235, ""risk_reward"": 1.9999999999999947}",0.3631910611303043,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1101,,,default_v1,"{""stock_id"": ""1101"", ""name"": ""台泥"", ""close"": 24.45, ""ma20"": 24.705000000000002, ""bias_pct"": -1.032179720704321, ""vol_ratio"": 1.2587958601977478, ""matched_at"": ""2026-05-04"", ""atr14"": 0.5477296147839795, ""target_low"": 25.27159442217597, ""target_high"": 26.09318884435194, ""stop_loss"": 23.62840557782403, ""risk_reward"": 2.0}",0.5164156569659708,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1103,,,default_v1,"{""stock_id"": ""1103"", ""name"": ""嘉泥"", ""close"": 13.3, ""ma20"": 13.705000000000002, ""bias_pct"": -2.9551258664720983, ""vol_ratio"": 1.7815377615078896, ""matched_at"": ""2026-05-04"", ""atr14"": 0.20348428649252454, ""target_low"": 13.605226429738787, ""target_high"": 13.910452859477575, ""stop_loss"": 12.994773570261215, ""risk_reward"": 2.0000000000000058}",0.1653806560152301,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1210,,,default_v1,"{""stock_id"": ""1210"", ""name"": ""大成"", ""close"": 52.6, ""ma20"": 54.165000000000006, ""bias_pct"": -2.8893196713745124, ""vol_ratio"": 1.976839280618681, ""matched_at"": ""2026-05-04"", ""atr14"": 0.8852142231834559, ""target_low"": 53.92782133477519, ""target_high"": 55.25564266955037, ""stop_loss"": 51.272178665224814, ""risk_reward"": 1.9999999999999947}",0.2544253409395329,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1213,,,default_v1,"{""stock_id"": ""1213"", ""name"": ""大飲"", ""close"": 8.79, ""ma20"": 8.7285, ""bias_pct"": 0.7045884172538096, ""vol_ratio"": 1.5112562492838575, ""matched_at"": ""2026-05-04"", ""atr14"": 1.0231000268816959, ""target_low"": 10.324650040322544, ""target_high"": 11.859300080645086, ""stop_loss"": 7.2553499596774556, ""risk_reward"": 2.0}",0.554763473391192,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1218,,,default_v1,"{""stock_id"": ""1218"", ""name"": ""泰山"", ""close"": 18.75, ""ma20"": 19.115000000000002, ""bias_pct"": -1.9094951608684383, ""vol_ratio"": 1.9266614276915235, ""matched_at"": ""2026-05-04"", ""atr14"": 0.24496482329701136, ""target_low"": 19.117447234945516, ""target_high"": 19.484894469891035, ""stop_loss"": 18.382552765054484, ""risk_reward"": 2.0000000000000098}",0.2654934722124049,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1220,,,default_v1,"{""stock_id"": ""1220"", ""name"": ""台榮"", ""close"": 12.4, ""ma20"": 12.530000000000001, ""bias_pct"": -1.0375099760574682, ""vol_ratio"": 1.252893855616395, ""matched_at"": ""2026-05-04"", ""atr14"": 0.20983355086100636, ""target_low"": 12.71475032629151, ""target_high"": 13.02950065258302, ""stop_loss"": 12.085249673708491, ""risk_reward"": 2.0}",0.2037359154050347,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1227,,,default_v1,"{""stock_id"": ""1227"", ""name"": ""佳格"", ""close"": 28.95, ""ma20"": 29.825, ""bias_pct"": -2.933780385582565, ""vol_ratio"": 1.381821403046559, ""matched_at"": ""2026-05-04"", ""atr14"": 0.4429928624040335, ""target_low"": 29.61448929360605, ""target_high"": 30.2789785872121, ""stop_loss"": 28.28551070639395, ""risk_reward"": 2.0000000000000053}",0.2586276482812212,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1234,,,default_v1,"{""stock_id"": ""1234"", ""name"": ""黑松"", ""close"": 35.05, ""ma20"": 35.705, ""bias_pct"": -1.8344769640106462, ""vol_ratio"": 1.4603330321064443, ""matched_at"": ""2026-05-04"", ""atr14"": 0.31966635099399243, ""target_low"": 35.52949952649099, ""target_high"": 36.00899905298198, ""stop_loss"": 34.57050047350901, ""risk_reward"": 2.0}",0.2961798977471634,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1235,,,default_v1,"{""stock_id"": ""1235"", ""name"": ""興泰"", ""close"": 43.3, ""ma20"": 43.6575, ""bias_pct"": -0.8188741911470004, ""vol_ratio"": 19.019206549118387, ""matched_at"": ""2026-05-04"", ""atr14"": 2.0608923430965715, ""target_low"": 46.39133851464486, ""target_high"": 49.48267702928971, ""stop_loss"": 40.20866148535514, ""risk_reward"": 1.9999999999999978}",0.3247587018121958,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1264,,,default_v1,"{""stock_id"": ""1264"", ""name"": ""德麥"", ""close"": 272.5, ""ma20"": 276.25, ""bias_pct"": -1.3574660633484164, ""vol_ratio"": 1.3931362555215767, ""matched_at"": ""2026-05-04"", ""atr14"": 2.422445438340617, ""target_low"": 276.1336681575109, ""target_high"": 279.76733631502185, ""stop_loss"": 268.8663318424891, ""risk_reward"": 2.0000000000000155}",0.3056891151962959,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1307,,,default_v1,"{""stock_id"": ""1307"", ""name"": ""三芳"", ""close"": 31.55, ""ma20"": 31.669999999999998, ""bias_pct"": -0.37890748342278957, ""vol_ratio"": 1.4198845213972746, ""matched_at"": ""2026-05-04"", ""atr14"": 0.8159671955518093, ""target_low"": 32.773950793327714, ""target_high"": 33.99790158665543, ""stop_loss"": 30.326049206672288, ""risk_reward"": 2.000000000000003}",0.4708665481257085,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1314,,,default_v1,"{""stock_id"": ""1314"", ""name"": ""中石化"", ""close"": 7.23, ""ma20"": 7.3175, ""bias_pct"": -1.1957635804577993, ""vol_ratio"": 1.7619228993212892, ""matched_at"": ""2026-05-04"", ""atr14"": 0.5966371933676143, ""target_low"": 8.124955790051422, ""target_high"": 9.019911580102843, ""stop_loss"": 6.335044209948579, ""risk_reward"": 2.0}",0.4213703970720593,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1339,,,default_v1,"{""stock_id"": ""1339"", ""name"": ""昭輝"", ""close"": 40.25, ""ma20"": 41.34, ""bias_pct"": -2.6366715045960407, ""vol_ratio"": 2.452874500165265, ""matched_at"": ""2026-05-04"", ""atr14"": 1.2305405839263979, ""target_low"": 42.0958108758896, ""target_high"": 43.941621751779195, ""stop_loss"": 38.4041891241104, ""risk_reward"": 2.0}",0.4194317679644134,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1341,,,default_v1,"{""stock_id"": ""1341"", ""name"": ""富林-KY"", ""close"": 60.8, ""ma20"": 60.38000000000001, ""bias_pct"": 0.6955945677376406, ""vol_ratio"": 1.630766104450315, ""matched_at"": ""2026-05-04"", ""atr14"": 0.970101012869778, ""target_low"": 62.25515151930466, ""target_high"": 63.71030303860933, ""stop_loss"": 59.34484848069533, ""risk_reward"": 2.000000000000005}",0.4194274212420943,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1402,,,default_v1,"{""stock_id"": ""1402"", ""name"": ""遠東新"", ""close"": 25.45, ""ma20"": 26.247499999999995, ""bias_pct"": -3.0383846080578953, ""vol_ratio"": 1.592271622173123, ""matched_at"": ""2026-05-04"", ""atr14"": 0.42901715670453294, ""target_low"": 26.093525735056797, ""target_high"": 26.7370514701136, ""stop_loss"": 24.8064742649432, ""risk_reward"": 2.0000000000000053}",0.2056427967271409,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1423,,,default_v1,"{""stock_id"": ""1423"", ""name"": ""利華"", ""close"": 40.8, ""ma20"": 40.907500000000006, ""bias_pct"": -0.26278799731102803, ""vol_ratio"": 2.25906566481542, ""matched_at"": ""2026-05-04"", ""atr14"": 0.8066564610351458, ""target_low"": 42.00998469155272, ""target_high"": 43.219969383105436, ""stop_loss"": 39.59001530844728, ""risk_reward"": 2.0}",0.4353191054989317,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1437,,,default_v1,"{""stock_id"": ""1437"", ""name"": ""勤益控"", ""close"": 29.35, ""ma20"": 30.290000000000003, ""bias_pct"": -3.1033344338065407, ""vol_ratio"": 2.334701388566386, ""matched_at"": ""2026-05-04"", ""atr14"": 0.43124040373589034, ""target_low"": 29.996860605603835, ""target_high"": 30.643721211207673, ""stop_loss"": 28.703139394396167, ""risk_reward"": 2.0000000000000053}",0.2828294605095048,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1440,,,default_v1,"{""stock_id"": ""1440"", ""name"": ""南紡"", ""close"": 12.6, ""ma20"": 12.99, ""bias_pct"": -3.002309468822175, ""vol_ratio"": 1.2496686197291327, ""matched_at"": ""2026-05-04"", ""atr14"": 0.3041656115952864, ""target_low"": 13.05624841739293, ""target_high"": 13.512496834785859, ""stop_loss"": 12.14375158260707, ""risk_reward"": 2.0}",0.4090805475037485,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1443,,,default_v1,"{""stock_id"": ""1443"", ""name"": ""立益物流"", ""close"": 22.05, ""ma20"": 22.8575, ""bias_pct"": -3.532757300667181, ""vol_ratio"": 1.2023783355099544, ""matched_at"": ""2026-05-04"", ""atr14"": 1.3096626820898212, ""target_low"": 24.01449402313473, ""target_high"": 25.978988046269464, ""stop_loss"": 20.08550597686527, ""risk_reward"": 2.0000000000000018}",0.5701053625927904,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1453,,,default_v1,"{""stock_id"": ""1453"", ""name"": ""大將"", ""close"": 11.8, ""ma20"": 12.075, ""bias_pct"": -2.2774327122153095, ""vol_ratio"": 1.8338810011783053, ""matched_at"": ""2026-05-04"", ""atr14"": 0.28566822434732975, ""target_low"": 12.228502336520995, ""target_high"": 12.65700467304199, ""stop_loss"": 11.371497663479007, ""risk_reward"": 2.000000000000004}",0.2264487191420287,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1459,,,default_v1,"{""stock_id"": ""1459"", ""name"": ""聯發"", ""close"": 11.75, ""ma20"": 11.6875, ""bias_pct"": 0.53475935828877, ""vol_ratio"": 1.5120883636657971, ""matched_at"": ""2026-05-04"", ""atr14"": 0.16176020483934894, ""target_low"": 11.992640307259023, ""target_high"": 12.235280614518047, ""stop_loss"": 11.507359692740977, ""risk_reward"": 2.0}",0.2961549956496044,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1464,,,default_v1,"{""stock_id"": ""1464"", ""name"": ""得力"", ""close"": 9.94, ""ma20"": 10.277000000000001, ""bias_pct"": -3.2791670721027684, ""vol_ratio"": 2.4280362208681274, ""matched_at"": ""2026-05-04"", ""atr14"": 0.1599943515550695, ""target_low"": 10.179991527332604, ""target_high"": 10.419983054665208, ""stop_loss"": 9.700008472667395, ""risk_reward"": 2.0}",0.2143295555386254,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1475,,,default_v1,"{""stock_id"": ""1475"", ""name"": ""業旺"", ""close"": 27.6, ""ma20"": 28.672500000000003, ""bias_pct"": -3.740517917865556, ""vol_ratio"": 2.4826790706062702, ""matched_at"": ""2026-05-04"", ""atr14"": 0.6441592808369493, ""target_low"": 28.566238921255426, ""target_high"": 29.53247784251085, ""stop_loss"": 26.633761078744577, ""risk_reward"": 2.0}",0.4295652819452039,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1512,,,default_v1,"{""stock_id"": ""1512"", ""name"": ""瑞利"", ""close"": 7.45, ""ma20"": 7.3805000000000005, ""bias_pct"": 0.9416706185217758, ""vol_ratio"": 1.2125102127024519, ""matched_at"": ""2026-05-04"", ""atr14"": 0.25762592740079077, ""target_low"": 7.836438891101186, ""target_high"": 8.222877782202373, ""stop_loss"": 7.063561108898814, ""risk_reward"": 2.000000000000002}",0.6206895076717067,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1521,,,default_v1,"{""stock_id"": ""1521"", ""name"": ""大億"", ""close"": 24.55, ""ma20"": 24.9775, ""bias_pct"": -1.711540386347707, ""vol_ratio"": 2.9313672653439786, ""matched_at"": ""2026-05-04"", ""atr14"": 0.5290525701102122, ""target_low"": 25.34357885516532, ""target_high"": 26.137157710330637, ""stop_loss"": 23.756421144834682, ""risk_reward"": 2.0}",0.407461904662461,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1527,,,default_v1,"{""stock_id"": ""1527"", ""name"": ""鑽全"", ""close"": 32.5, ""ma20"": 32.675, ""bias_pct"": -0.5355776587605116, ""vol_ratio"": 1.274266126372332, ""matched_at"": ""2026-05-04"", ""atr14"": 0.46766547150918003, ""target_low"": 33.20149820726377, ""target_high"": 33.90299641452754, ""stop_loss"": 31.79850179273623, ""risk_reward"": 2.0}",0.3323904253722475,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1529,,,default_v1,"{""stock_id"": ""1529"", ""name"": ""樂事綠能"", ""close"": 22.7, ""ma20"": 23.2, ""bias_pct"": -2.1551724137931036, ""vol_ratio"": 3.9322368627107744, ""matched_at"": ""2026-05-04"", ""atr14"": 0.9524530427325069, ""target_low"": 24.12867956409876, ""target_high"": 25.55735912819752, ""stop_loss"": 21.271320435901238, ""risk_reward"": 1.9999999999999976}",0.552403418594514,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1530,,,default_v1,"{""stock_id"": ""1530"", ""name"": ""亞崴"", ""close"": 26.05, ""ma20"": 26.9375, ""bias_pct"": -3.2946635730858445, ""vol_ratio"": 3.012439353591362, ""matched_at"": ""2026-05-04"", ""atr14"": 0.5686233681248097, ""target_low"": 26.902935052187214, ""target_high"": 27.75587010437443, ""stop_loss"": 25.197064947812787, ""risk_reward"": 2.000000000000004}",0.3457701477781729,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1537,,,default_v1,"{""stock_id"": ""1537"", ""name"": ""廣隆"", ""close"": 122.0, ""ma20"": 123.725, ""bias_pct"": -1.3942210547585325, ""vol_ratio"": 1.6054064728591615, ""matched_at"": ""2026-05-04"", ""atr14"": 1.1458183304065173, ""target_low"": 123.71872749560977, ""target_high"": 125.43745499121955, ""stop_loss"": 120.28127250439023, ""risk_reward"": 2.0000000000000084}",0.2687855284857711,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1541,,,default_v1,"{""stock_id"": ""1541"", ""name"": ""錩泰"", ""close"": 23.95, ""ma20"": 25.072499999999998, ""bias_pct"": -4.477016651710036, ""vol_ratio"": 1.4416381294352767, ""matched_at"": ""2026-05-04"", ""atr14"": 0.8924580406179239, ""target_low"": 25.288687060926886, ""target_high"": 26.62737412185377, ""stop_loss"": 22.611312939073112, ""risk_reward"": 1.9999999999999973}",0.3249179712359633,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1582,,,default_v1,"{""stock_id"": ""1582"", ""name"": ""信錦"", ""close"": 94.0, ""ma20"": 98.72999999999999, ""bias_pct"": -4.790843715182811, ""vol_ratio"": 1.8725417680953131, ""matched_at"": ""2026-05-04"", ""atr14"": 6.2467261599379444, ""target_low"": 103.37008923990692, ""target_high"": 112.74017847981384, ""stop_loss"": 84.62991076009308, ""risk_reward"": 2.0}",0.4469927996633027,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1593,,,default_v1,"{""stock_id"": ""1593"", ""name"": ""祺驊"", ""close"": 31.8, ""ma20"": 32.955, ""bias_pct"": -3.5047792444242076, ""vol_ratio"": 2.2969764026114357, ""matched_at"": ""2026-05-04"", ""atr14"": 0.7456656309881062, ""target_low"": 32.91849844648216, ""target_high"": 34.03699689296432, ""stop_loss"": 30.68150155351784, ""risk_reward"": 1.999999999999997}",0.3757570036687915,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1603,,,default_v1,"{""stock_id"": ""1603"", ""name"": ""華電"", ""close"": 32.15, ""ma20"": 32.25750000000001, ""bias_pct"": -0.33325583197708686, ""vol_ratio"": 1.9716310238992512, ""matched_at"": ""2026-05-04"", ""atr14"": 0.6927227440536775, ""target_low"": 33.189084116080515, ""target_high"": 34.22816823216103, ""stop_loss"": 31.110915883919482, ""risk_reward"": 2.0}",0.4229548810998299,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1609,,,default_v1,"{""stock_id"": ""1609"", ""name"": ""大亞"", ""close"": 33.2, ""ma20"": 33.2, ""bias_pct"": 0.0, ""vol_ratio"": 2.06666571655523, ""matched_at"": ""2026-05-04"", ""atr14"": 0.9734380857338664, ""target_low"": 34.6601571286008, ""target_high"": 36.1203142572016, ""stop_loss"": 31.739842871399205, ""risk_reward"": 2.0}",0.6549386822245489,2026-05-05T05:44:38+00:00
2026-05-04,pure_stock,bias_convergence,1614,,,default_v1,"{""stock_id"": ""1614"", ""name"": ""三洋電"", ""close"": 31.8, ""ma20"": 32.0225, ""bias_pct"": -0.6948239519088145, ""vol_ratio"": 1.2298975409836066, ""matched_at"": ""2026-05-04"", ""atr14"": 0.415570780479277, ""target_low"": 32.42335617071892, ""target_high"": 33.04671234143783, ""stop_loss"": 31.176643829281087, ""risk_reward"": 2.0000000000000058}",0.3381720042508444,2026-05-05T05:44:38+00:00
